"# background genes","# genes","category","chart color","description","FDR value","genes","network.SUID","nodes.SUID","p-value","PMID","term name","transferred FDR value","year"
"1368","82","GO Molecular Function","","DNA-binding transcription factor activity, RNA polymerase II-specific","3.66E-57","CEBPE|USF2|NFKB1|SPI1|NANOG|EGR1|AHR|EGR2|IRF1|SOX9|RARA|ATF1|SMAD2|E2F3|EPAS1|STAT3|TP63|SRF|JDP2|GATA6|TP53|REL|TLX3|RUNX1|JUNB|CEBPB|SMAD1|FOS|SP3|REST|STAT2|PGR|SP1|RARB|SMAD3|ATF4|MYB|FOXM1|E2F1|GATA2|NFYA|GABPA|ETS2|POU2F1|NFKB2|JUN|RUNX2|MTF1|NR5A1|TFDP1|SP2|KLF5|WT1|GATA3|E2F4|SRY|ETS1|NR2F2|NFATC2|NFE2L2|HMX1|RELA|PPARA|RARG|NFATC1|MITF|SATB1|HSF1|FLI1|HIF1A|HNF1A|NKRF|SP7|MEF2A|GTF2I|CEBPG|NR1H3|MYC|NR4A3|PITX2|DLX5|TFAP2A","27629","27660|27666|27744|27704|27750|27716|27776|27746|27694|27754|27698|27804|27838|27864|27656|27710|27828|27668|27810|27728|27690|27910|27882|27784|27732|27878|27702|27912|27768|27832|27888|27762|27792|27722|27770|27782|27692|27808|27900|27884|27824|27870|27892|27854|27848|27712|27740|27836|27700|27686|27764|27742|27752|27830|27672|27898|27720|27862|27682|27766|27736|27780|27834|27842|27706|27816|27788|27778|27886|27866|27858|27760|27874|27800|27844|27818|27820|27786|27662|27708|27794|27876","2.97E-60","","GO:0000981","5.643651891460559","0"
"1564","85","GO Molecular Function","","Sequence-specific double-stranded DNA binding","9.94E-57","CEBPE|USF2|NFKB1|SPI1|NANOG|EGR1|AHR|EGR2|IRF1|SOX9|RARA|ATF1|SMAD2|E2F3|EPAS1|STAT3|TP63|SRF|JDP2|GATA6|TP53|REL|TLX3|RUNX1|JUNB|CEBPB|SMAD1|FOS|SP3|REST|STAT2|EZH2|PGR|SP1|RARB|SMAD3|ATF4|MYB|FOXM1|E2F1|GATA2|NFYA|GABPA|ETS2|KDM5B|POU2F1|NFKB2|JUN|RUNX2|YBX1|MTF1|NR5A1|TFDP1|SP2|KLF5|WT1|GATA3|E2F4|SRY|ETS1|NR2F2|NFATC2|NFE2L2|HMX1|RELA|PPARA|RARG|NFATC1|MITF|SATB1|HMGA1|HSF1|FLI1|HIF1A|HNF1A|NKRF|SP7|MEF2A|CEBPG|NR1H3|MYC|NR4A3|PITX2|DLX5|TFAP2A","27629","27660|27666|27744|27704|27750|27716|27776|27746|27694|27754|27698|27804|27838|27864|27656|27710|27828|27668|27810|27728|27690|27910|27882|27784|27732|27878|27702|27912|27768|27832|27888|27896|27762|27792|27722|27770|27782|27692|27808|27900|27884|27824|27870|27892|27684|27854|27848|27712|27740|27748|27836|27700|27686|27764|27742|27752|27830|27672|27898|27720|27862|27682|27766|27736|27780|27834|27842|27706|27816|27788|27812|27778|27886|27866|27858|27760|27874|27800|27818|27820|27786|27662|27708|27794|27876","1.01E-59","","GO:1990837","5.6002613615602685","0"
"1409","82","GO Molecular Function","","RNA polymerase II transcription regulatory region sequence-specific DNA binding","2.31E-56","CEBPE|USF2|NFKB1|SPI1|NANOG|EGR1|AHR|EGR2|IRF1|SOX9|RARA|ATF1|SMAD2|E2F3|EPAS1|STAT3|TP63|SRF|JDP2|GATA6|TP53|REL|TLX3|RUNX1|JUNB|CEBPB|SMAD1|FOS|SP3|REST|STAT2|EZH2|PGR|SP1|RARB|SMAD3|ATF4|MYB|FOXM1|E2F1|GATA2|NFYA|GABPA|ETS2|POU2F1|NFKB2|JUN|RUNX2|MTF1|NR5A1|SP2|KLF5|WT1|GATA3|E2F4|SRY|ETS1|NR2F2|NFATC2|NFE2L2|HMX1|RELA|PPARA|RARG|NFATC1|MITF|SATB1|HMGA1|HSF1|FLI1|HIF1A|HNF1A|NKRF|SP7|MEF2A|CEBPG|NR1H3|MYC|NR4A3|PITX2|DLX5|TFAP2A","27629","27660|27666|27744|27704|27750|27716|27776|27746|27694|27754|27698|27804|27838|27864|27656|27710|27828|27668|27810|27728|27690|27910|27882|27784|27732|27878|27702|27912|27768|27832|27888|27896|27762|27792|27722|27770|27782|27692|27808|27900|27884|27824|27870|27892|27854|27848|27712|27740|27836|27700|27764|27742|27752|27830|27672|27898|27720|27862|27682|27766|27736|27780|27834|27842|27706|27816|27788|27812|27778|27886|27866|27858|27760|27874|27800|27818|27820|27786|27662|27708|27794|27876","2.81E-59","","GO:0000977","5.563638802010786","0"
"1666","86","GO Molecular Function","","Sequence-specific DNA binding","4.58E-56","CEBPE|USF2|NFKB1|SPI1|NANOG|EGR1|AHR|EGR2|IRF1|SOX9|RARA|ATF1|SMAD2|E2F3|EPAS1|STAT3|TP63|SRF|JDP2|GATA6|TP53|REL|TLX3|RUNX1|JUNB|CEBPB|SMAD1|FOS|SP3|REST|STAT2|EZH2|PGR|SP1|RARB|SMAD3|ATF4|MYB|FOXM1|E2F1|GATA2|NFYA|GABPA|ETS2|KDM5B|POU2F1|NFKB2|JUN|RUNX2|YBX1|MTF1|NR5A1|TFDP1|SP2|KLF5|WT1|GATA3|E2F4|SRY|ETS1|NR2F2|NFATC2|NFE2L2|HMX1|RELA|PPARA|RARG|NFATC1|MITF|SATB1|HMGA1|CBFB|HSF1|FLI1|HIF1A|HNF1A|NKRF|SP7|MEF2A|CEBPG|NR1H3|MYC|NR4A3|PITX2|DLX5|TFAP2A","27629","27660|27666|27744|27704|27750|27716|27776|27746|27694|27754|27698|27804|27838|27864|27656|27710|27828|27668|27810|27728|27690|27910|27882|27784|27732|27878|27702|27912|27768|27832|27888|27896|27762|27792|27722|27770|27782|27692|27808|27900|27884|27824|27870|27892|27684|27854|27848|27712|27740|27748|27836|27700|27686|27764|27742|27752|27830|27672|27898|27720|27862|27682|27766|27736|27780|27834|27842|27706|27816|27788|27812|27734|27778|27886|27866|27858|27760|27874|27800|27818|27820|27786|27662|27708|27794|27876","7.43E-59","","GO:0043565","5.533913452199613","0"
"2056","92","GO Biological Process","","Positive regulation of nucleobase-containing compound metabolic process","6.69E-56","CEBPE|USF2|NFKB1|SPI1|NANOG|EGR1|AHR|EGR2|IRF1|SOX9|DPF2|RARA|NR0B2|ATF1|SMAD2|E2F3|MAPK3|EPAS1|STAT3|TP63|SRF|KAT6A|GATA6|TP53|REL|RUNX1|JUNB|CEBPB|SMAD1|FOS|SP3|REST|STAT2|PGR|SP1|PRKCD|RARB|SMAD3|ATF4|MYB|FOXM1|E2F1|GATA2|NFYA|GABPA|WWP2|ETS2|POU2F1|NFKB2|JUN|RUNX2|NCOA3|YBX1|MTF1|ZC3H12A|ATRX|NR5A1|TFDP1|KLF5|WT1|GATA3|E2F4|SRY|ETS1|POU2AF1|NR2F2|NFATC2|NFE2L2|RELA|PPARA|RARG|NFATC1|MITF|HMGA1|CBFB|HSF1|FLI1|HIF1A|HNF1A|NKRF|SP7|AKT1|MEF2A|GTF2I|CEBPG|NR1H3|MYC|NR4A3|PITX2|CTNNB1|DLX5|TFAP2A","27629","27660|27666|27744|27704|27750|27716|27776|27746|27694|27754|27880|27698|27676|27804|27838|27864|27894|27656|27710|27828|27668|27790|27728|27690|27910|27784|27732|27878|27702|27912|27768|27832|27888|27762|27792|27908|27722|27770|27782|27692|27808|27900|27884|27824|27870|27772|27892|27854|27848|27712|27740|27738|27748|27836|27680|27714|27700|27686|27742|27752|27830|27672|27898|27720|27756|27862|27682|27766|27780|27834|27842|27706|27816|27812|27734|27778|27886|27866|27858|27760|27874|27664|27800|27844|27818|27820|27786|27662|27708|27758|27794|27876","4.27E-59","","GO:0045935","5.517457388223217","0"
"1506","83","GO Molecular Function","","Transcription cis-regulatory region binding","1.22E-55","CEBPE|USF2|NFKB1|SPI1|NANOG|EGR1|AHR|EGR2|IRF1|SOX9|RARA|ATF1|SMAD2|E2F3|EPAS1|STAT3|TP63|SRF|JDP2|GATA6|TP53|REL|TLX3|RUNX1|JUNB|CEBPB|SMAD1|FOS|SP3|REST|STAT2|EZH2|PGR|SP1|RARB|SMAD3|ATF4|MYB|FOXM1|E2F1|GATA2|NFYA|GABPA|ETS2|POU2F1|NFKB2|JUN|RUNX2|MTF1|NR5A1|TFDP1|SP2|KLF5|WT1|GATA3|E2F4|SRY|ETS1|NR2F2|NFATC2|NFE2L2|HMX1|RELA|PPARA|RARG|NFATC1|MITF|SATB1|HMGA1|HSF1|FLI1|HIF1A|HNF1A|NKRF|SP7|MEF2A|CEBPG|NR1H3|MYC|NR4A3|PITX2|DLX5|TFAP2A","27629","27660|27666|27744|27704|27750|27716|27776|27746|27694|27754|27698|27804|27838|27864|27656|27710|27828|27668|27810|27728|27690|27910|27882|27784|27732|27878|27702|27912|27768|27832|27888|27896|27762|27792|27722|27770|27782|27692|27808|27900|27884|27824|27870|27892|27854|27848|27712|27740|27836|27700|27686|27764|27742|27752|27830|27672|27898|27720|27862|27682|27766|27736|27780|27834|27842|27706|27816|27788|27812|27778|27886|27866|27858|27760|27874|27800|27818|27820|27786|27662|27708|27794|27876","2.22E-58","","GO:0000976","5.4913640169325255","0"
"3460","107","GO Biological Process","","Regulation of transcription, DNA-templated","1.85E-54","CEBPE|USF2|NFKB1|SPI1|NANOG|EGR1|AHR|EGR2|IRF1|SOX9|DPF2|RARA|NR0B2|ATF1|SMAD2|E2F3|MAPK3|PPM1F|EPAS1|STAT3|TP63|SRF|KAT6A|JDP2|GATA6|TP53|REL|TLX3|PLK1|RUNX1|JUNB|CEBPB|SMAD1|FOS|SP3|REST|STAT2|EZH2|PGR|SP1|RARB|SMAD3|ATF4|MYB|JARID2|FOXM1|E2F1|GATA2|NFYA|GABPA|WWP2|ETS2|KDM5B|POU2F1|NFKB2|JUN|RUNX2|NCOA3|YBX1|MTF1|ZC3H12A|ATRX|NR5A1|TFDP1|SP2|SF1|KLF5|WT1|GATA3|E2F4|SRY|URI1|ETS1|POU2AF1|NR2F2|MAPK8|NFATC2|NFE2L2|HMX1|RELA|PPARA|RARG|NFATC1|MITF|DCAF1|SATB1|HMGA1|EWSR1|CBFB|HSF1|FLI1|HIF1A|HNF1A|NKRF|SP7|AKT1|MEF2A|GTF2I|CEBPG|RIOX1|NR1H3|MYC|NR4A3|PITX2|CTNNB1|DLX5|TFAP2A","27629","27660|27666|27744|27704|27750|27716|27776|27746|27694|27754|27880|27698|27676|27804|27838|27864|27894|27670|27656|27710|27828|27668|27790|27810|27728|27690|27910|27882|27890|27784|27732|27878|27702|27912|27768|27832|27888|27896|27762|27792|27722|27770|27782|27692|27730|27808|27900|27884|27824|27870|27772|27892|27684|27854|27848|27712|27740|27738|27748|27836|27680|27714|27700|27686|27764|27840|27742|27752|27830|27672|27898|27852|27720|27756|27862|27724|27682|27766|27736|27780|27834|27842|27706|27816|27678|27788|27812|27872|27734|27778|27886|27866|27858|27760|27874|27664|27800|27844|27818|27696|27820|27786|27662|27708|27758|27794|27876","1.3E-57","","GO:0006355","5.373282827159699","0"
"3166","104","GO Biological Process","","Positive regulation of nitrogen compound metabolic process","2.04E-54","CEBPE|USF2|NFKB1|SPI1|NANOG|EGR1|AHR|EGR2|IRF1|SOX9|DPF2|RARA|NR0B2|ATF1|SMAD2|E2F3|MAPK3|PPM1F|EPAS1|STAT3|TP63|CASP6|SRF|KAT6A|JDP2|GATA6|TP53|REL|PLK1|RUNX1|JUNB|CEBPB|SMAD1|FOS|SP3|REST|STAT2|EZH2|GSK3B|PGR|SP1|PRKCD|RARB|SMAD3|ATF4|MYB|JARID2|FOXM1|E2F1|GATA2|NFYA|DUSP19|GABPA|WWP2|ETS2|POU2F1|NFKB2|JUN|RUNX2|NCOA3|YBX1|MTF1|ZC3H12A|ATRX|NR5A1|TFDP1|KLF5|WT1|GATA3|E2F4|SRY|ETS1|POU2AF1|NR2F2|MAPK8|NFATC2|NFE2L2|RELA|PPARA|RARG|NFATC1|MITF|TNIK|HMGA1|CBFB|UHMK1|HSF1|FLI1|LATS1|HIF1A|HNF1A|NKRF|SP7|AKT1|MEF2A|GTF2I|CEBPG|NR1H3|MYC|NR4A3|PITX2|CTNNB1|DLX5|TFAP2A","27629","27660|27666|27744|27704|27750|27716|27776|27746|27694|27754|27880|27698|27676|27804|27838|27864|27894|27670|27656|27710|27828|27802|27668|27790|27810|27728|27690|27910|27890|27784|27732|27878|27702|27912|27768|27832|27888|27896|27688|27762|27792|27908|27722|27770|27782|27692|27730|27808|27900|27884|27824|27718|27870|27772|27892|27854|27848|27712|27740|27738|27748|27836|27680|27714|27700|27686|27742|27752|27830|27672|27898|27720|27756|27862|27724|27682|27766|27780|27834|27842|27706|27816|27774|27812|27734|27658|27778|27886|27914|27866|27858|27760|27874|27664|27800|27844|27818|27820|27786|27662|27708|27758|27794|27876","1.69E-57","","GO:0051173","5.36903698325741","0"
"3980","111","GO Biological Process","","Regulation of macromolecule biosynthetic process","1.12E-53","CEBPE|USF2|NFKB1|SPI1|NANOG|EGR1|AHR|EGR2|IRF1|SOX9|DPF2|RARA|NR0B2|ATF1|SMAD2|E2F3|MAPK3|PPM1F|EPAS1|STAT3|TP63|SRF|KAT6A|JDP2|GATA6|TP53|REL|TLX3|PLK1|RUNX1|JUNB|CEBPB|SMAD1|FOS|SP3|REST|STAT2|EZH2|GSK3B|PGR|SP1|PRKCD|RARB|SMAD3|ATF4|MYB|JARID2|FOXM1|E2F1|GATA2|NFYA|GABPA|WWP2|ETS2|KDM5B|POU2F1|NFKB2|JUN|RUNX2|NCOA3|YBX1|MTF1|ZC3H12A|ATRX|NR5A1|TFDP1|SP2|SF1|KLF5|WT1|GATA3|E2F4|SRY|URI1|ETS1|POU2AF1|NR2F2|MAPK8|NFATC2|NFE2L2|HMX1|RELA|PPARA|RARG|NFATC1|MITF|DCAF1|SATB1|HMGA1|EWSR1|CBFB|UHMK1|HSF1|FLI1|HIF1A|HNF1A|NKRF|SP7|AKT1|MEF2A|GTF2I|CEBPG|RIOX1|NR1H3|MYC|NR4A3|PITX2|CTNNB1|DLX5|ENC1|TFAP2A","27629","27660|27666|27744|27704|27750|27716|27776|27746|27694|27754|27880|27698|27676|27804|27838|27864|27894|27670|27656|27710|27828|27668|27790|27810|27728|27690|27910|27882|27890|27784|27732|27878|27702|27912|27768|27832|27888|27896|27688|27762|27792|27908|27722|27770|27782|27692|27730|27808|27900|27884|27824|27870|27772|27892|27684|27854|27848|27712|27740|27738|27748|27836|27680|27714|27700|27686|27764|27840|27742|27752|27830|27672|27898|27852|27720|27756|27862|27724|27682|27766|27736|27780|27834|27842|27706|27816|27678|27788|27812|27872|27734|27658|27778|27886|27866|27858|27760|27874|27664|27800|27844|27818|27696|27820|27786|27662|27708|27758|27794|27826|27876","1.07E-56","","GO:0010556","5.295078197732982","0"
"3759","109","GO Biological Process","","Regulation of RNA metabolic process","1.31E-53","CEBPE|USF2|NFKB1|SPI1|NANOG|EGR1|AHR|EGR2|IRF1|SOX9|DPF2|RARA|NR0B2|ATF1|SMAD2|E2F3|MAPK3|PPM1F|EPAS1|STAT3|TP63|SRF|KAT6A|JDP2|GATA6|TP53|REL|TLX3|PLK1|RUNX1|JUNB|CEBPB|SMAD1|FOS|SP3|REST|STAT2|CLK4|EZH2|PGR|SP1|PRKCD|RARB|SMAD3|ATF4|MYB|JARID2|FOXM1|E2F1|GATA2|NFYA|GABPA|WWP2|ETS2|KDM5B|POU2F1|NFKB2|JUN|RUNX2|NCOA3|YBX1|MTF1|ZC3H12A|ATRX|NR5A1|TFDP1|SP2|SF1|KLF5|WT1|GATA3|E2F4|SRY|URI1|ETS1|POU2AF1|NR2F2|MAPK8|NFATC2|NFE2L2|HMX1|RELA|PPARA|RARG|NFATC1|MITF|DCAF1|SATB1|HMGA1|EWSR1|CBFB|HSF1|FLI1|HIF1A|HNF1A|NKRF|SP7|AKT1|MEF2A|GTF2I|CEBPG|RIOX1|NR1H3|MYC|NR4A3|PITX2|CTNNB1|DLX5|TFAP2A","27629","27660|27666|27744|27704|27750|27716|27776|27746|27694|27754|27880|27698|27676|27804|27838|27864|27894|27670|27656|27710|27828|27668|27790|27810|27728|27690|27910|27882|27890|27784|27732|27878|27702|27912|27768|27832|27888|27850|27896|27762|27792|27908|27722|27770|27782|27692|27730|27808|27900|27884|27824|27870|27772|27892|27684|27854|27848|27712|27740|27738|27748|27836|27680|27714|27700|27686|27764|27840|27742|27752|27830|27672|27898|27852|27720|27756|27862|27724|27682|27766|27736|27780|27834|27842|27706|27816|27678|27788|27812|27872|27734|27778|27886|27866|27858|27760|27874|27664|27800|27844|27818|27696|27820|27786|27662|27708|27758|27794|27876","1.33E-56","","GO:0051252","5.288272870434424","0"
"4143","112","GO Biological Process","","Regulation of cellular biosynthetic process","3.04E-53","CEBPE|USF2|NFKB1|SPI1|CYP27B1|NANOG|EGR1|AHR|EGR2|IRF1|SOX9|DPF2|RARA|NR0B2|ATF1|SMAD2|E2F3|MAPK3|PPM1F|EPAS1|STAT3|TP63|SRF|KAT6A|JDP2|GATA6|TP53|REL|TLX3|PLK1|RUNX1|JUNB|CEBPB|SMAD1|FOS|SP3|REST|STAT2|EZH2|GSK3B|PGR|SP1|PRKCD|RARB|SMAD3|ATF4|MYB|JARID2|FOXM1|E2F1|GATA2|NFYA|GABPA|WWP2|ETS2|KDM5B|POU2F1|NFKB2|JUN|RUNX2|NCOA3|YBX1|MTF1|ZC3H12A|ATRX|NR5A1|TFDP1|SP2|SF1|KLF5|WT1|GATA3|E2F4|SRY|URI1|ETS1|POU2AF1|NR2F2|MAPK8|NFATC2|NFE2L2|HMX1|RELA|PPARA|RARG|NFATC1|MITF|DCAF1|SATB1|HMGA1|EWSR1|CBFB|UHMK1|HSF1|FLI1|HIF1A|HNF1A|NKRF|SP7|AKT1|MEF2A|GTF2I|CEBPG|RIOX1|NR1H3|MYC|NR4A3|PITX2|CTNNB1|DLX5|ENC1|TFAP2A","27629","27660|27666|27744|27704|27846|27750|27716|27776|27746|27694|27754|27880|27698|27676|27804|27838|27864|27894|27670|27656|27710|27828|27668|27790|27810|27728|27690|27910|27882|27890|27784|27732|27878|27702|27912|27768|27832|27888|27896|27688|27762|27792|27908|27722|27770|27782|27692|27730|27808|27900|27884|27824|27870|27772|27892|27684|27854|27848|27712|27740|27738|27748|27836|27680|27714|27700|27686|27764|27840|27742|27752|27830|27672|27898|27852|27720|27756|27862|27724|27682|27766|27736|27780|27834|27842|27706|27816|27678|27788|27812|27872|27734|27658|27778|27886|27866|27858|27760|27874|27664|27800|27844|27818|27696|27820|27786|27662|27708|27758|27794|27826|27876","3.3E-56","","GO:0031326","5.251712641639125","0"
"462","57","GO Molecular Function","","DNA-binding transcription activator activity","7.86E-53","CEBPE|NFKB1|SPI1|EGR1|EGR2|IRF1|SOX9|ATF1|SMAD2|E2F3|EPAS1|STAT3|TP63|SRF|TP53|REL|RUNX1|JUNB|CEBPB|SMAD1|FOS|PGR|SP1|SMAD3|ATF4|MYB|E2F1|GATA2|GABPA|NFKB2|JUN|RUNX2|MTF1|KLF5|WT1|GATA3|E2F4|ETS1|NFATC2|NFE2L2|RELA|PPARA|NFATC1|MITF|FLI1|HIF1A|HNF1A|NKRF|SP7|MEF2A|GTF2I|CEBPG|NR1H3|MYC|NR4A3|DLX5|TFAP2A","27629","27660|27744|27704|27716|27746|27694|27754|27804|27838|27864|27656|27710|27828|27668|27690|27910|27784|27732|27878|27702|27912|27762|27792|27770|27782|27692|27900|27884|27870|27848|27712|27740|27836|27742|27752|27830|27672|27720|27682|27766|27780|27834|27706|27816|27886|27866|27858|27760|27874|27800|27844|27818|27820|27786|27662|27794|27876","1.91E-55","","GO:0001216","5.210457745396059","0"
"458","56","GO Molecular Function","","DNA-binding transcription activator activity, RNA polymerase II-specific","1.34E-51","CEBPE|NFKB1|SPI1|EGR1|EGR2|IRF1|SOX9|ATF1|SMAD2|E2F3|EPAS1|STAT3|TP63|SRF|TP53|REL|RUNX1|JUNB|CEBPB|SMAD1|FOS|PGR|SP1|SMAD3|ATF4|MYB|GATA2|GABPA|NFKB2|JUN|RUNX2|MTF1|KLF5|WT1|GATA3|E2F4|ETS1|NFATC2|NFE2L2|RELA|PPARA|NFATC1|MITF|FLI1|HIF1A|HNF1A|NKRF|SP7|MEF2A|GTF2I|CEBPG|NR1H3|MYC|NR4A3|DLX5|TFAP2A","27629","27660|27744|27704|27716|27746|27694|27754|27804|27838|27864|27656|27710|27828|27668|27690|27910|27784|27732|27878|27702|27912|27762|27792|27770|27782|27692|27884|27870|27848|27712|27740|27836|27742|27752|27830|27672|27720|27682|27766|27780|27834|27706|27816|27886|27866|27858|27760|27874|27800|27844|27818|27820|27786|27662|27794|27876","3.52E-54","","GO:0001228","5.0872895201635195","0"
"4787","116","COMPARTMENTS","","Nucleus","1.53E-51","CEBPE|USF2|NFKB1|SPI1|NANOG|EGR1|AHR|EGR2|IRF1|SOX9|DPF2|RARA|NR0B2|PTPRE|ATF1|SMAD2|CSNK2A2|E2F3|MAPK3|EPAS1|STAT3|TP63|CASP6|SRF|KAT6A|JDP2|GATA6|TP53|REL|TLX3|PLK1|RUNX1|JUNB|CEBPB|SMAD1|FOS|PRKACA|SP3|REST|STAT2|EZH2|GSK3B|PGR|SP1|PRKCD|RARB|SMAD3|ATF4|CDK10|MYB|JARID2|FOXM1|E2F1|GATA2|NFYA|GABPA|WWP2|ETS2|KDM5B|POU2F1|DUSP23|NFKB2|JUN|RUNX2|NCOA3|YBX1|MTF1|ZC3H12A|ATRX|NR5A1|TFDP1|SP2|SF1|KLF5|WT1|GATA3|E2F4|SRY|URI1|ETS1|POU2AF1|NR2F2|MAPK8|NFATC2|NFE2L2|RELA|PPARA|RARG|NFATC1|MITF|DCAF1|TNIK|SATB1|HMGA1|EWSR1|HIPK1|CBFB|HSF1|FLI1|LATS1|HIF1A|HNF1A|NKRF|SP7|AKT1|MEF2A|GTF2I|CEBPG|RIOX1|NR1H3|MYC|NR4A3|PITX2|CTNNB1|DLX5|TFAP2A","27629","27660|27666|27744|27704|27750|27716|27776|27746|27694|27754|27880|27698|27676|27796|27804|27838|27860|27864|27894|27656|27710|27828|27802|27668|27790|27810|27728|27690|27910|27882|27890|27784|27732|27878|27702|27912|27904|27768|27832|27888|27896|27688|27762|27792|27908|27722|27770|27782|27726|27692|27730|27808|27900|27884|27824|27870|27772|27892|27684|27854|27806|27848|27712|27740|27738|27748|27836|27680|27714|27700|27686|27764|27840|27742|27752|27830|27672|27898|27852|27720|27756|27862|27724|27682|27766|27780|27834|27842|27706|27816|27678|27774|27788|27812|27872|27814|27734|27778|27886|27914|27866|27858|27760|27874|27664|27800|27844|27818|27696|27820|27786|27662|27708|27758|27794|27876","6.64E-55","","GOCC:0005634","5.08153085691824","0"
"3533","105","GO Biological Process","","Positive regulation of macromolecule metabolic process","3.29E-51","CEBPE|USF2|NFKB1|SPI1|NANOG|EGR1|AHR|EGR2|IRF1|SOX9|DPF2|RARA|NR0B2|ATF1|SMAD2|E2F3|MAPK3|PPM1F|EPAS1|STAT3|TP63|CASP6|SRF|KAT6A|JDP2|GATA6|TP53|REL|PLK1|RUNX1|JUNB|CEBPB|SMAD1|FOS|SP3|REST|STAT2|EZH2|GSK3B|PGR|SP1|PRKCD|RARB|SMAD3|ATF4|MYB|JARID2|FOXM1|E2F1|GATA2|NFYA|DUSP19|GABPA|WWP2|ETS2|KDM5B|POU2F1|NFKB2|JUN|RUNX2|NCOA3|YBX1|MTF1|ZC3H12A|ATRX|NR5A1|TFDP1|KLF5|WT1|GATA3|E2F4|SRY|ETS1|POU2AF1|NR2F2|MAPK8|NFATC2|NFE2L2|RELA|PPARA|RARG|NFATC1|MITF|TNIK|HMGA1|CBFB|UHMK1|HSF1|FLI1|LATS1|HIF1A|HNF1A|NKRF|SP7|AKT1|MEF2A|GTF2I|CEBPG|NR1H3|MYC|NR4A3|PITX2|CTNNB1|DLX5|TFAP2A","27629","27660|27666|27744|27704|27750|27716|27776|27746|27694|27754|27880|27698|27676|27804|27838|27864|27894|27670|27656|27710|27828|27802|27668|27790|27810|27728|27690|27910|27890|27784|27732|27878|27702|27912|27768|27832|27888|27896|27688|27762|27792|27908|27722|27770|27782|27692|27730|27808|27900|27884|27824|27718|27870|27772|27892|27684|27854|27848|27712|27740|27738|27748|27836|27680|27714|27700|27686|27742|27752|27830|27672|27898|27720|27756|27862|27724|27682|27766|27780|27834|27842|27706|27816|27774|27812|27734|27658|27778|27886|27914|27866|27858|27760|27874|27664|27800|27844|27818|27820|27786|27662|27708|27758|27794|27876","3.98E-54","","GO:0010604","5.0482804102050025","0"
"2498","93","GO Molecular Function","","DNA binding","1.5E-50","CEBPE|USF2|NFKB1|SPI1|NANOG|EGR1|AHR|EGR2|IRF1|SOX9|RARA|ATF1|SMAD2|E2F3|EPAS1|STAT3|TP63|SRF|KAT6A|JDP2|GATA6|TP53|REL|TLX3|RUNX1|JUNB|CEBPB|SMAD1|FOS|SP3|REST|STAT2|EZH2|PGR|SP1|RARB|SMAD3|ATF4|MYB|JARID2|FOXM1|E2F1|GATA2|NFYA|GABPA|ETS2|KDM5B|POU2F1|NFKB2|JUN|RUNX2|YBX1|MTF1|ZC3H12A|ATRX|NR5A1|TFDP1|SP2|KLF5|WT1|GATA3|E2F4|SRY|ETS1|POU2AF1|NR2F2|NFATC2|NFE2L2|HMX1|RELA|PPARA|RARG|NFATC1|MITF|SATB1|HMGA1|HIPK1|CBFB|HSF1|FLI1|HIF1A|HNF1A|NKRF|SP7|MEF2A|GTF2I|CEBPG|NR1H3|MYC|NR4A3|PITX2|DLX5|TFAP2A","27629","27660|27666|27744|27704|27750|27716|27776|27746|27694|27754|27698|27804|27838|27864|27656|27710|27828|27668|27790|27810|27728|27690|27910|27882|27784|27732|27878|27702|27912|27768|27832|27888|27896|27762|27792|27722|27770|27782|27692|27730|27808|27900|27884|27824|27870|27892|27684|27854|27848|27712|27740|27748|27836|27680|27714|27700|27686|27764|27742|27752|27830|27672|27898|27720|27756|27862|27682|27766|27736|27780|27834|27842|27706|27816|27788|27812|27814|27734|27778|27886|27866|27858|27760|27874|27800|27844|27818|27820|27786|27662|27708|27794|27876","4.26E-53","","GO:0003677","4.982390874094432","0"
