"# background genes","# genes","category","chart color","description","FDR value","genes","network.SUID","nodes.SUID","p-value","PMID","term name","transferred FDR value","year"
"1931","92","GO Molecular Function","","Transcription regulator activity","5.73E-55","SNAI2|CEBPE|SIRT1|MAZ|RELB|USF2|SPI1|NFYB|IRF1|DPF2|RARA|NR0B2|TRIP4|ATF1|CREBBP|E2F3|TCF3|EPAS1|ATF2|PPARGC1A|SRF|JDP2|TP53|MYCN|JUNB|CEBPB|SMAD1|REST|TFE3|STAT2|MED14|DNMT3B|SP1|RARB|SMAD3|NR1I2|ATF4|FOXO3|MEF2C|POU1F1|ATF3|RBPJ|E2F1|NFYA|NR3C2|ETS2|CUX1|ZEB1|PROX1|NR5A2|NR1I3|PRDM1|NFKB2|JUN|NCOA3|NR5A1|ZBTB17|SP2|ELK1|KLF5|WT1|GATA3|CDX2|SRY|URI1|ETS1|GLI3|HMX1|ESRRA|NCOA1|RARG|NFATC4|NFATC1|MITF|MECP2|SATB1|HMGA1|PBX1|BRCA1|FLI1|HMGA2|HIF1A|HNF1A|SP7|CEBPG|NR1H3|MYC|NR4A3|CTNNB1|DLX5|NR1H2|TFAP2A","2013","2234|2501|2219|2465|2417|2495|2438|2399|2453|2156|2447|2477|2123|2270|2483|2183|2315|2504|2264|2312|2492|2252|2456|2384|2387|2159|2441|2216|2207|2147|2486|2282|2288|2411|2318|2372|2297|2327|2330|2339|2174|2120|2114|2225|2432|2138|2462|2309|2129|2141|2231|2474|2201|2426|2375|2444|2102|2333|2303|2369|2354|2222|2135|2117|2195|2414|2258|2378|2342|2168|2210|2213|2435|2243|2171|2291|2249|2300|2279|2153|2276|2180|2189|2165|2240|2237|2294|2498|2351|2285|2132|2162","1.16E-58","","GO:0140110","5.424184537803261","0"
"4074","116","GO Biological Process","","Regulation of nucleobase-containing compound metabolic process","6.72E-55","SNAI2|CEBPE|SIRT1|MAPK1|MAZ|RELB|USF2|SPI1|MAPK14|TBP|NFYB|IRF1|DPF2|RARA|NR0B2|CDK4|TRIP4|ATF1|CREBBP|E2F3|TCF3|EPAS1|ATF2|PPARGC1A|SRF|JDP2|TP53|PHIP|ZNF462|MYCN|HIF1AN|PLK1|JUNB|CEBPB|SMAD1|REST|TFE3|STAT2|CLK4|MED14|DNMT3B|SP1|RARB|SMAD3|NR1I2|ATF4|FOXO3|MEF2C|JARID2|POU1F1|ATF3|RBPJ|E2F1|NFYA|NR3C2|DNMT1|ETS2|CUX1|ZEB1|PROX1|NR5A2|NR1I3|PRDM1|NFKB2|CHUK|SMARCA1|JUN|NCOA3|TSC22D3|YBX1|NR5A1|ZBTB17|PIM2|SP2|ELK1|KLF5|WT1|GATA3|CDX2|SRY|PTMS|URI1|ETS1|CDK1|MAPK8|EHMT2|GLI3|HMX1|ESRRA|NCOA1|MAP3K2|RARG|NFATC4|NFATC1|MITF|MECP2|SATB1|HMGA1|PBX1|BRCA1|WWP1|FLI1|HMGA2|HIF1A|HNF1A|SP7|RITA1|CEBPG|RIOX1|NR1H3|MYC|NR4A3|CTNNB1|DLX5|NR1H2|TFAP2A","2013","2234|2501|2219|2381|2465|2417|2495|2438|2396|2267|2399|2453|2156|2447|2477|2321|2123|2270|2483|2183|2315|2504|2264|2312|2492|2252|2456|2420|2366|2384|2393|2144|2387|2159|2441|2216|2207|2147|2198|2486|2282|2288|2411|2318|2372|2297|2327|2330|2390|2339|2174|2120|2114|2225|2432|2228|2138|2462|2309|2129|2141|2231|2474|2201|2357|2489|2426|2375|2324|2363|2444|2102|2480|2333|2303|2369|2354|2222|2135|2117|2306|2195|2414|2402|2408|2150|2258|2378|2342|2168|2108|2210|2213|2435|2243|2171|2291|2249|2300|2279|2360|2153|2276|2180|2189|2165|2177|2240|2450|2237|2294|2498|2351|2285|2132|2162","6.0E-58","","GO:0019219","5.417263072694618","0"
"2041","93","GO Biological Process","","Positive regulation of cellular biosynthetic process","7.69E-55","CEBPE|SIRT1|MAPK1|MAZ|RELB|USF2|SPI1|MAPK14|TBP|NFYB|IRF1|DPF2|RARA|NR0B2|TRIP4|ATF1|CREBBP|E2F3|TCF3|EPAS1|ATF2|PPARGC1A|SRF|TP53|PHIP|ZNF462|MYCN|JUNB|CEBPB|SMAD1|REST|TFE3|STAT2|MED14|SP1|RARB|SMAD3|NR1I2|ATF4|FOXO3|MEF2C|POU1F1|ATF3|RBPJ|E2F1|NFYA|ETS2|ZEB1|PROX1|NR5A2|NR1I3|NFKB2|CHUK|SMARCA1|JUN|NCOA3|YBX1|NR5A1|ZBTB17|PIM2|ELK1|KLF5|WT1|GATA3|CDX2|SRY|PTMS|ETS1|GLI3|ESRRA|NCOA1|MAP3K2|RARG|NFATC4|NFATC1|MITF|MECP2|HMGA1|PBX1|BRCA1|FLI1|HMGA2|HIF1A|HNF1A|SP7|CEBPG|NR1H3|MYC|NR4A3|CTNNB1|DLX5|NR1H2|TFAP2A","2013","2501|2219|2381|2465|2417|2495|2438|2396|2267|2399|2453|2156|2447|2477|2123|2270|2483|2183|2315|2504|2264|2312|2492|2456|2420|2366|2384|2387|2159|2441|2216|2207|2147|2486|2288|2411|2318|2372|2297|2327|2330|2339|2174|2120|2114|2225|2138|2309|2129|2141|2231|2201|2357|2489|2426|2375|2363|2444|2102|2480|2303|2369|2354|2222|2135|2117|2306|2414|2258|2342|2168|2108|2210|2213|2435|2243|2171|2249|2300|2279|2153|2276|2180|2189|2165|2240|2237|2294|2498|2351|2285|2132|2162","7.35E-58","","GO:0031328","5.411407366019857","0"
"3980","115","GO Biological Process","","Regulation of macromolecule biosynthetic process","9.77E-55","SNAI2|CEBPE|SIRT1|MAPK1|MAZ|RELB|USF2|SPI1|MAPK14|TBP|NFYB|IRF1|DPF2|RARA|NR0B2|CDK4|TRIP4|ATF1|CREBBP|E2F3|TCF3|EPAS1|ATF2|PPARGC1A|SRF|JDP2|TP53|PHIP|ZNF462|MYCN|HIF1AN|PLK1|JUNB|CEBPB|SMAD1|REST|TFE3|STAT2|MED14|GSK3B|DNMT3B|SP1|RARB|SMAD3|NR1I2|ATF4|FOXO3|MEF2C|JARID2|POU1F1|ATF3|RBPJ|E2F1|NFYA|NR3C2|DNMT1|ETS2|CUX1|ZEB1|PROX1|NR5A2|NR1I3|PRDM1|NFKB2|CHUK|SMARCA1|JUN|NCOA3|TSC22D3|YBX1|NR5A1|ZBTB17|PIM2|SP2|ELK1|KLF5|WT1|GATA3|CDX2|SRY|PTMS|URI1|ETS1|MAPK8|EHMT2|GLI3|HMX1|ESRRA|NCOA1|MAP3K2|RARG|NFATC4|NFATC1|MITF|MECP2|SATB1|HMGA1|PBX1|BRCA1|WWP1|FLI1|HMGA2|HIF1A|HNF1A|SP7|RITA1|CEBPG|RIOX1|NR1H3|MYC|NR4A3|CTNNB1|DLX5|NR1H2|TFAP2A","2013","2234|2501|2219|2381|2465|2417|2495|2438|2396|2267|2399|2453|2156|2447|2477|2321|2123|2270|2483|2183|2315|2504|2264|2312|2492|2252|2456|2420|2366|2384|2393|2144|2387|2159|2441|2216|2207|2147|2486|2459|2282|2288|2411|2318|2372|2297|2327|2330|2390|2339|2174|2120|2114|2225|2432|2228|2138|2462|2309|2129|2141|2231|2474|2201|2357|2489|2426|2375|2324|2363|2444|2102|2480|2333|2303|2369|2354|2222|2135|2117|2306|2195|2414|2408|2150|2258|2378|2342|2168|2108|2210|2213|2435|2243|2171|2291|2249|2300|2279|2360|2153|2276|2180|2189|2165|2177|2240|2450|2237|2294|2498|2351|2285|2132|2162","9.97E-58","","GO:0010556","5.401010543628123","0"
"4143","116","GO Biological Process","","Regulation of cellular biosynthetic process","3.45E-54","SNAI2|CEBPE|SIRT1|MAPK1|MAZ|RELB|USF2|SPI1|CYP27B1|MAPK14|TBP|NFYB|IRF1|DPF2|RARA|NR0B2|CDK4|TRIP4|ATF1|CREBBP|E2F3|TCF3|EPAS1|ATF2|PPARGC1A|SRF|JDP2|TP53|PHIP|ZNF462|MYCN|HIF1AN|PLK1|JUNB|CEBPB|SMAD1|REST|TFE3|STAT2|MED14|GSK3B|DNMT3B|SP1|RARB|SMAD3|NR1I2|ATF4|FOXO3|MEF2C|JARID2|POU1F1|ATF3|RBPJ|E2F1|NFYA|NR3C2|DNMT1|ETS2|CUX1|ZEB1|PROX1|NR5A2|NR1I3|PRDM1|NFKB2|CHUK|SMARCA1|JUN|NCOA3|TSC22D3|YBX1|NR5A1|ZBTB17|PIM2|SP2|ELK1|KLF5|WT1|GATA3|CDX2|SRY|PTMS|URI1|ETS1|MAPK8|EHMT2|GLI3|HMX1|ESRRA|NCOA1|MAP3K2|RARG|NFATC4|NFATC1|MITF|MECP2|SATB1|HMGA1|PBX1|BRCA1|WWP1|FLI1|HMGA2|HIF1A|HNF1A|SP7|RITA1|CEBPG|RIOX1|NR1H3|MYC|NR4A3|CTNNB1|DLX5|NR1H2|TFAP2A","2013","2234|2501|2219|2381|2465|2417|2495|2438|2204|2396|2267|2399|2453|2156|2447|2477|2321|2123|2270|2483|2183|2315|2504|2264|2312|2492|2252|2456|2420|2366|2384|2393|2144|2387|2159|2441|2216|2207|2147|2486|2459|2282|2288|2411|2318|2372|2297|2327|2330|2390|2339|2174|2120|2114|2225|2432|2228|2138|2462|2309|2129|2141|2231|2474|2201|2357|2489|2426|2375|2324|2363|2444|2102|2480|2333|2303|2369|2354|2222|2135|2117|2306|2195|2414|2408|2150|2258|2378|2342|2168|2108|2210|2213|2435|2243|2171|2291|2249|2300|2279|2360|2153|2276|2180|2189|2165|2177|2240|2450|2237|2294|2498|2351|2285|2132|2162","3.76E-57","","GO:0031326","5.346218090492672","0"
"3533","110","GO Biological Process","","Positive regulation of macromolecule metabolic process","8.29E-54","SNAI2|CEBPE|SIRT1|MAPK1|CSNK2A1|MAZ|RELB|USF2|SPI1|MAPK14|TBP|NFYB|IRF1|DPF2|RARA|NR0B2|TRIP4|ATF1|CREBBP|E2F3|TCF3|EPAS1|ATF2|PPARGC1A|CASP6|SRF|JDP2|TP53|PHIP|ZNF462|MYCN|FBXO33|PLK1|JUNB|CEBPB|SMAD1|REST|TFE3|STAT2|MED14|GSK3B|DNMT3B|SP1|CASP9|RARB|SMAD3|NR1I2|ATF4|FOXO3|HUWE1|MEF2C|JARID2|POU1F1|ATF3|RBPJ|E2F1|NFYA|DUSP19|DNMT1|ETS2|ZEB1|PROX1|NR5A2|NR1I3|PRDM1|NFKB2|CHUK|SMARCA1|JUN|NCOA3|YBX1|NR5A1|AMER1|ZBTB17|PIM2|ELK1|KLF5|WT1|GATA3|CDX2|SRY|PTMS|ETS1|CDK1|MAPK8|GLI3|ESRRA|NCOA1|MAP3K2|RARG|NFATC4|NFATC1|MITF|MECP2|HMGA1|PBX1|BRCA1|FLI1|HMGA2|HIF1A|HNF1A|SP7|CEBPG|NR1H3|MYC|NR4A3|CTNNB1|DLX5|NR1H2|TFAP2A","2013","2234|2501|2219|2381|2471|2465|2417|2495|2438|2396|2267|2399|2453|2156|2447|2477|2123|2270|2483|2183|2315|2504|2264|2312|2273|2492|2252|2456|2420|2366|2384|2507|2144|2387|2159|2441|2216|2207|2147|2486|2459|2282|2288|2192|2411|2318|2372|2297|2327|2261|2330|2390|2339|2174|2120|2114|2225|2423|2228|2138|2309|2129|2141|2231|2474|2201|2357|2489|2426|2375|2363|2444|2111|2102|2480|2303|2369|2354|2222|2135|2117|2306|2414|2402|2408|2258|2342|2168|2108|2210|2213|2435|2243|2171|2249|2300|2279|2153|2276|2180|2189|2165|2240|2237|2294|2498|2351|2285|2132|2162","1.0E-56","","GO:0010604","5.308144546944972","0"
"1196","78","GO Molecular Function","","RNA polymerase II cis-regulatory region sequence-specific DNA binding","1.0E-53","SNAI2|CEBPE|SIRT1|MAZ|RELB|USF2|SPI1|TBP|NFYB|IRF1|RARA|ATF1|E2F3|TCF3|EPAS1|ATF2|SRF|JDP2|TP53|MYCN|JUNB|CEBPB|SMAD1|REST|TFE3|STAT2|SP1|RARB|SMAD3|NR1I2|ATF4|FOXO3|MEF2C|POU1F1|ATF3|RBPJ|E2F1|NFYA|NR3C2|ETS2|ZEB1|PROX1|NR5A2|NR1I3|PRDM1|NFKB2|JUN|NR5A1|ZBTB17|SP2|ELK1|KLF5|WT1|GATA3|CDX2|SRY|ETS1|GLI3|ESRRA|RARG|NFATC4|NFATC1|MITF|SATB1|HMGA1|PBX1|FLI1|HMGA2|HIF1A|HNF1A|SP7|CEBPG|NR1H3|MYC|NR4A3|DLX5|NR1H2|TFAP2A","2013","2234|2501|2219|2465|2417|2495|2438|2267|2399|2453|2447|2270|2183|2315|2504|2264|2492|2252|2456|2384|2387|2159|2441|2216|2207|2147|2288|2411|2318|2372|2297|2327|2330|2339|2174|2120|2114|2225|2432|2138|2309|2129|2141|2231|2474|2201|2426|2444|2102|2333|2303|2369|2354|2222|2135|2117|2414|2258|2342|2210|2213|2435|2243|2291|2249|2300|2153|2276|2180|2189|2165|2240|2237|2294|2498|2285|2132|2162","4.06E-57","","GO:0000978","5.3","0"
"5734","127","GO Biological Process","","Regulation of nitrogen compound metabolic process","2.46E-53","SNAI2|CEBPE|SIRT1|MAPK1|CSNK2A1|MAZ|RELB|USF2|SPI1|MAPK14|TBP|NFYB|IRF1|DPF2|RARA|NR0B2|CDK4|TRIP4|ATF1|CREBBP|CSNK2A2|E2F3|TCF3|EPAS1|ATF2|PPARGC1A|CASP6|SRF|JDP2|TP53|PHIP|ZNF462|MYCN|FBXO33|HIF1AN|PLK1|JUNB|CEBPB|SMAD1|REST|TFE3|STAT2|CLK4|MED14|GSK3B|DNMT3B|SP1|CASP9|RARB|SMAD3|NR1I2|ATF4|FOXO3|HUWE1|MEF2C|JARID2|POU1F1|ATF3|RBPJ|E2F1|NFYA|DUSP19|NR3C2|DNMT1|ETS2|CUX1|ZEB1|PROX1|NR5A2|NR1I3|PRDM1|NFKB2|CHUK|SMARCA1|JUN|NCOA3|TSC22D3|YBX1|NR5A1|AMER1|ZBTB17|PIM2|SP2|ELK1|KLF5|WT1|GATA3|CDX2|SRY|PTMS|URI1|ETS1|CDK1|MAPK8|EHMT2|GLI3|WEE2|HMX1|ESRRA|NCOA1|MAP3K2|RARG|NFATC4|NFATC1|MITF|MECP2|SATB1|HMGA1|PBX1|DUSP7|BRCA1|WWP1|FLI1|HMGA2|HIF1A|HNF1A|SP7|RITA1|CEBPG|RIOX1|NR1H3|MYC|NR4A3|CTNNB1|DLX5|NR1H2|TFAP2A","2013","2234|2501|2219|2381|2471|2465|2417|2495|2438|2396|2267|2399|2453|2156|2447|2477|2321|2123|2270|2483|2186|2183|2315|2504|2264|2312|2273|2492|2252|2456|2420|2366|2384|2507|2393|2144|2387|2159|2441|2216|2207|2147|2198|2486|2459|2282|2288|2192|2411|2318|2372|2297|2327|2261|2330|2390|2339|2174|2120|2114|2225|2423|2432|2228|2138|2462|2309|2129|2141|2231|2474|2201|2357|2489|2426|2375|2324|2363|2444|2111|2102|2480|2333|2303|2369|2354|2222|2135|2117|2306|2195|2414|2402|2408|2150|2258|2429|2378|2342|2168|2108|2210|2213|2435|2243|2171|2291|2249|2300|2336|2279|2360|2153|2276|2180|2189|2165|2177|2240|2450|2237|2294|2498|2351|2285|2132|2162","3.39E-56","","GO:0051171","5.2609064892896615","0"
"5899","128","GO Biological Process","","Regulation of primary metabolic process","2.46E-53","SNAI2|CEBPE|SIRT1|MAPK1|CSNK2A1|MAZ|RELB|USF2|SPI1|CYP27B1|MAPK14|TBP|NFYB|IRF1|DPF2|RARA|NR0B2|CDK4|TRIP4|ATF1|CREBBP|CSNK2A2|E2F3|TCF3|EPAS1|ATF2|PPARGC1A|CASP6|SRF|JDP2|TP53|PHIP|ZNF462|MYCN|FBXO33|HIF1AN|PLK1|JUNB|CEBPB|SMAD1|REST|TFE3|STAT2|CLK4|MED14|GSK3B|DNMT3B|SP1|CASP9|RARB|SMAD3|NR1I2|ATF4|FOXO3|HUWE1|MEF2C|JARID2|POU1F1|ATF3|RBPJ|E2F1|NFYA|DUSP19|NR3C2|DNMT1|ETS2|CUX1|ZEB1|PROX1|NR5A2|NR1I3|PRDM1|NFKB2|CHUK|SMARCA1|JUN|NCOA3|TSC22D3|YBX1|NR5A1|AMER1|ZBTB17|PIM2|SP2|ELK1|KLF5|WT1|GATA3|CDX2|SRY|PTMS|URI1|ETS1|CDK1|MAPK8|EHMT2|GLI3|WEE2|HMX1|ESRRA|NCOA1|MAP3K2|RARG|NFATC4|NFATC1|MITF|MECP2|SATB1|HMGA1|PBX1|DUSP7|BRCA1|WWP1|FLI1|HMGA2|HIF1A|HNF1A|SP7|RITA1|CEBPG|RIOX1|NR1H3|MYC|NR4A3|CTNNB1|DLX5|NR1H2|TFAP2A","2013","2234|2501|2219|2381|2471|2465|2417|2495|2438|2204|2396|2267|2399|2453|2156|2447|2477|2321|2123|2270|2483|2186|2183|2315|2504|2264|2312|2273|2492|2252|2456|2420|2366|2384|2507|2393|2144|2387|2159|2441|2216|2207|2147|2198|2486|2459|2282|2288|2192|2411|2318|2372|2297|2327|2261|2330|2390|2339|2174|2120|2114|2225|2423|2432|2228|2138|2462|2309|2129|2141|2231|2474|2201|2357|2489|2426|2375|2324|2363|2444|2111|2102|2480|2333|2303|2369|2354|2222|2135|2117|2306|2195|2414|2402|2408|2150|2258|2429|2378|2342|2168|2108|2210|2213|2435|2243|2171|2291|2249|2300|2336|2279|2360|2153|2276|2180|2189|2165|2177|2240|2450|2237|2294|2498|2351|2285|2132|2162","3.29E-56","","GO:0080090","5.2609064892896615","0"
"1666","86","GO Molecular Function","","Sequence-specific DNA binding","2.62E-53","SNAI2|CEBPE|SIRT1|MAZ|RELB|USF2|SPI1|TBP|NFYB|IRF1|RARA|ATF1|E2F3|TCF3|EPAS1|ATF2|PPARGC1A|SRF|JDP2|TP53|MYCN|JUNB|CEBPB|SMAD1|REST|TFE3|STAT2|SP1|RARB|SMAD3|NR1I2|ATF4|FOXO3|MEF2C|POU1F1|ATF3|RBPJ|E2F1|NFYA|NR3C2|DNMT1|ETS2|CUX1|ZEB1|PROX1|NR5A2|NR1I3|PRDM1|NFKB2|JUN|YBX1|NR5A1|ZBTB17|SP2|ELK1|KLF5|WT1|GATA3|CDX2|SRY|ETS1|EHMT2|GLI3|HMX1|ESRRA|RARG|NFATC4|NFATC1|MITF|MECP2|SATB1|HMGA1|PBX1|BRCA1|FLI1|HMGA2|HIF1A|HNF1A|SP7|CEBPG|NR1H3|MYC|NR4A3|DLX5|NR1H2|TFAP2A","2013","2234|2501|2219|2465|2417|2495|2438|2267|2399|2453|2447|2270|2183|2315|2504|2264|2312|2492|2252|2456|2384|2387|2159|2441|2216|2207|2147|2288|2411|2318|2372|2297|2327|2330|2339|2174|2120|2114|2225|2432|2228|2138|2462|2309|2129|2141|2231|2474|2201|2426|2363|2444|2102|2333|2303|2369|2354|2222|2135|2117|2414|2150|2258|2378|2342|2210|2213|2435|2243|2171|2291|2249|2300|2279|2153|2276|2180|2189|2165|2240|2237|2294|2498|2285|2132|2162","2.12E-56","","GO:0043565","5.258169870868025","0"
"1409","81","GO Molecular Function","","RNA polymerase II transcription regulatory region sequence-specific DNA binding","9.74E-53","SNAI2|CEBPE|SIRT1|MAZ|RELB|USF2|SPI1|TBP|NFYB|IRF1|RARA|ATF1|E2F3|TCF3|EPAS1|ATF2|SRF|JDP2|TP53|MYCN|JUNB|CEBPB|SMAD1|REST|TFE3|STAT2|SP1|RARB|SMAD3|NR1I2|ATF4|FOXO3|MEF2C|POU1F1|ATF3|RBPJ|E2F1|NFYA|NR3C2|ETS2|CUX1|ZEB1|PROX1|NR5A2|NR1I3|PRDM1|NFKB2|JUN|NR5A1|ZBTB17|SP2|ELK1|KLF5|WT1|GATA3|CDX2|SRY|ETS1|EHMT2|GLI3|HMX1|ESRRA|RARG|NFATC4|NFATC1|MITF|SATB1|HMGA1|PBX1|FLI1|HMGA2|HIF1A|HNF1A|SP7|CEBPG|NR1H3|MYC|NR4A3|DLX5|NR1H2|TFAP2A","2013","2234|2501|2219|2465|2417|2495|2438|2267|2399|2453|2447|2270|2183|2315|2504|2264|2492|2252|2456|2384|2387|2159|2441|2216|2207|2147|2288|2411|2318|2372|2297|2327|2330|2339|2174|2120|2114|2225|2432|2138|2462|2309|2129|2141|2231|2474|2201|2426|2444|2102|2333|2303|2369|2354|2222|2135|2117|2414|2150|2258|2378|2342|2210|2213|2435|2243|2291|2249|2300|2153|2276|2180|2189|2165|2240|2237|2294|2498|2285|2132|2162","9.88E-56","","GO:0000977","5.201144104312139","0"
"1506","82","GO Molecular Function","","Transcription cis-regulatory region binding","6.74E-52","SNAI2|CEBPE|SIRT1|MAZ|RELB|USF2|SPI1|TBP|NFYB|IRF1|RARA|ATF1|E2F3|TCF3|EPAS1|ATF2|SRF|JDP2|TP53|MYCN|JUNB|CEBPB|SMAD1|REST|TFE3|STAT2|SP1|RARB|SMAD3|NR1I2|ATF4|FOXO3|MEF2C|POU1F1|ATF3|RBPJ|E2F1|NFYA|NR3C2|ETS2|CUX1|ZEB1|PROX1|NR5A2|NR1I3|PRDM1|NFKB2|JUN|NR5A1|ZBTB17|SP2|ELK1|KLF5|WT1|GATA3|CDX2|SRY|ETS1|EHMT2|GLI3|HMX1|ESRRA|RARG|NFATC4|NFATC1|MITF|SATB1|HMGA1|PBX1|BRCA1|FLI1|HMGA2|HIF1A|HNF1A|SP7|CEBPG|NR1H3|MYC|NR4A3|DLX5|NR1H2|TFAP2A","2013","2234|2501|2219|2465|2417|2495|2438|2267|2399|2453|2447|2270|2183|2315|2504|2264|2492|2252|2456|2384|2387|2159|2441|2216|2207|2147|2288|2411|2318|2372|2297|2327|2330|2339|2174|2120|2114|2225|2432|2138|2462|2309|2129|2141|2231|2474|2201|2426|2444|2102|2333|2303|2369|2354|2222|2135|2117|2414|2150|2258|2378|2342|2210|2213|2435|2243|2291|2249|2300|2279|2153|2276|2180|2189|2165|2240|2237|2294|2498|2285|2132|2162","8.19E-55","","GO:0000976","5.117134010346468","0"
"1564","83","GO Molecular Function","","Sequence-specific double-stranded DNA binding","6.74E-52","SNAI2|CEBPE|SIRT1|MAZ|RELB|USF2|SPI1|TBP|NFYB|IRF1|RARA|ATF1|E2F3|TCF3|EPAS1|ATF2|SRF|JDP2|TP53|MYCN|JUNB|CEBPB|SMAD1|REST|TFE3|STAT2|SP1|RARB|SMAD3|NR1I2|ATF4|FOXO3|MEF2C|POU1F1|ATF3|RBPJ|E2F1|NFYA|NR3C2|ETS2|CUX1|ZEB1|PROX1|NR5A2|NR1I3|PRDM1|NFKB2|JUN|YBX1|NR5A1|ZBTB17|SP2|ELK1|KLF5|WT1|GATA3|CDX2|SRY|ETS1|EHMT2|GLI3|HMX1|ESRRA|RARG|NFATC4|NFATC1|MITF|SATB1|HMGA1|PBX1|BRCA1|FLI1|HMGA2|HIF1A|HNF1A|SP7|CEBPG|NR1H3|MYC|NR4A3|DLX5|NR1H2|TFAP2A","2013","2234|2501|2219|2465|2417|2495|2438|2267|2399|2453|2447|2270|2183|2315|2504|2264|2492|2252|2456|2384|2387|2159|2441|2216|2207|2147|2288|2411|2318|2372|2297|2327|2330|2339|2174|2120|2114|2225|2432|2138|2462|2309|2129|2141|2231|2474|2201|2426|2363|2444|2102|2333|2303|2369|2354|2222|2135|2117|2414|2150|2258|2378|2342|2210|2213|2435|2243|2291|2249|2300|2279|2153|2276|2180|2189|2165|2240|2237|2294|2498|2285|2132|2162","8.31E-55","","GO:1990837","5.117134010346468","0"
"4169","114","GO Cellular Component","","Nucleoplasm","1.94E-51","SNAI2|CEBPE|SIRT1|MAPK1|CSNK2A1|RELB|USF2|SPI1|MAPK14|TBP|NFYB|IRF1|DPF2|RARA|NR0B2|CDK4|TRIP4|ATF1|CREBBP|CSNK2A2|E2F3|TCF3|EPAS1|ATF2|PPARGC1A|CASP6|SRF|TP53|SSRP1|MYCN|HIF1AN|PLK1|JUNB|CEBPB|SMAD1|REST|TFE3|STAT2|MED14|GSK3B|DNMT3B|SP1|RARB|SMAD3|NR1I2|ATF4|PRPF4B|FOXO3|HUWE1|MEF2C|JARID2|POU1F1|ATF3|RBPJ|E2F1|NFYA|NR3C2|DNMT1|ETS2|CUX1|ZEB1|PROX1|NR5A2|NR1I3|PRDM1|NFKB2|CHUK|SMARCA1|JUN|NCOA3|YBX1|STK40|NR5A1|AMER1|ZBTB17|SP2|ELK1|KLF5|WT1|GATA3|CDX2|SRY|URI1|ETS1|CDK1|MAPK8|EHMT2|GLI3|WEE2|ESRRA|NCOA1|MAP3K2|RARG|NFATC4|NFATC1|MITF|MECP2|SATB1|HMGA1|PBX1|DUSP7|BRCA1|FLI1|HMGA2|HIF1A|RITA1|CEBPG|RIOX1|NR1H3|MYC|NR4A3|CTNNB1|NR1H2|TFAP2A","2013","2234|2501|2219|2381|2471|2417|2495|2438|2396|2267|2399|2453|2156|2447|2477|2321|2123|2270|2483|2186|2183|2315|2504|2264|2312|2273|2492|2456|2468|2384|2393|2144|2387|2159|2441|2216|2207|2147|2486|2459|2282|2288|2411|2318|2372|2297|2348|2327|2261|2330|2390|2339|2174|2120|2114|2225|2432|2228|2138|2462|2309|2129|2141|2231|2474|2201|2357|2489|2426|2375|2363|2105|2444|2111|2102|2333|2303|2369|2354|2222|2135|2117|2195|2414|2402|2408|2150|2258|2429|2342|2168|2108|2210|2213|2435|2243|2171|2291|2249|2300|2336|2279|2153|2276|2180|2177|2240|2450|2237|2294|2498|2351|2132|2162","2.84E-54","","GO:0005654","5.071219827006978","0"
"3847","111","GO Biological Process","","Positive regulation of metabolic process","2.45E-51","SNAI2|CEBPE|SIRT1|MAPK1|CSNK2A1|MAZ|RELB|USF2|SPI1|MAPK14|TBP|NFYB|IRF1|DPF2|RARA|NR0B2|TRIP4|ATF1|CREBBP|E2F3|TCF3|EPAS1|ATF2|PPARGC1A|CASP6|SRF|JDP2|TP53|PHIP|ZNF462|MYCN|FBXO33|PLK1|JUNB|CEBPB|SMAD1|REST|TFE3|STAT2|MED14|GSK3B|DNMT3B|SP1|CASP9|RARB|SMAD3|NR1I2|ATF4|FOXO3|HUWE1|MEF2C|JARID2|POU1F1|ATF3|RBPJ|E2F1|NFYA|DUSP19|DNMT1|ETS2|ZEB1|PROX1|NR5A2|NR1I3|PRDM1|NFKB2|CHUK|SMARCA1|JUN|NCOA3|YBX1|NR5A1|AMER1|ZBTB17|PIM2|ELK1|KLF5|WT1|GATA3|CDX2|SRY|PTMS|ETS1|CDK1|MAPK8|GLI3|WEE2|ESRRA|NCOA1|MAP3K2|RARG|NFATC4|NFATC1|MITF|MECP2|HMGA1|PBX1|BRCA1|FLI1|HMGA2|HIF1A|HNF1A|SP7|CEBPG|NR1H3|MYC|NR4A3|CTNNB1|DLX5|NR1H2|TFAP2A","2013","2234|2501|2219|2381|2471|2465|2417|2495|2438|2396|2267|2399|2453|2156|2447|2477|2123|2270|2483|2183|2315|2504|2264|2312|2273|2492|2252|2456|2420|2366|2384|2507|2144|2387|2159|2441|2216|2207|2147|2486|2459|2282|2288|2192|2411|2318|2372|2297|2327|2261|2330|2390|2339|2174|2120|2114|2225|2423|2228|2138|2309|2129|2141|2231|2474|2201|2357|2489|2426|2375|2363|2444|2111|2102|2480|2303|2369|2354|2222|2135|2117|2306|2414|2402|2408|2258|2429|2342|2168|2108|2210|2213|2435|2243|2171|2249|2300|2279|2153|2276|2180|2189|2165|2240|2237|2294|2498|2351|2285|2132|2162","3.6E-54","","GO:0009893","5.061083391563547","0"
