"# background genes","# genes","category","chart color","description","FDR value","genes","network.SUID","nodes.SUID","p-value","PMID","term name","transferred FDR value","year"
"2056","94","GO Biological Process","","Positive regulation of nucleobase-containing compound metabolic process","9.24E-56","CEBPE|SIRT1|MAPK1|MAZ|RELB|USF2|SPI1|MAPK14|TBP|NFYB|IRF1|DPF2|RARA|NR0B2|TRIP4|ATF1|CREBBP|E2F3|TCF3|EPAS1|ATF2|PPARGC1A|SRF|TP53|PHIP|ZNF462|MYCN|JUNB|CEBPB|SMAD1|REST|TFE3|STAT2|MED14|SP1|RARB|SMAD3|NR1I2|ATF4|FOXO3|MEF2C|POU1F1|ATF3|RBPJ|E2F1|NFYA|ETS2|ZEB1|PROX1|NR5A2|NR1I3|NFKB2|CHUK|SMARCA1|JUN|NCOA3|YBX1|NR5A1|ZBTB17|PIM2|ELK1|KLF5|WT1|GATA3|CDX2|SRY|PTMS|ETS1|CDK1|GLI3|ESRRA|NCOA1|MAP3K2|RARG|NFATC4|NFATC1|MITF|MECP2|HMGA1|PBX1|BRCA1|FLI1|HMGA2|HIF1A|HNF1A|SP7|CEBPG|NR1H3|MYC|NR4A3|CTNNB1|DLX5|NR1H2|TFAP2A","46276","46569|46381|46489|46545|46513|46565|46527|46499|46413|46501|46537|46339|46533|46553|46317|46415|46557|46357|46445|46571|46411|46443|46563|46539|46515|46479|46491|46493|46341|46529|46379|46373|46333|46559|46427|46509|46447|46483|46433|46453|46455|46461|46351|46315|46311|46385|46327|46441|46321|46329|46389|46369|46473|46561|46519|46485|46477|46531|46303|46555|46437|46481|46471|46383|46325|46313|46439|46511|46503|46407|46463|46347|46307|46375|46377|46525|46397|46349|46401|46435|46421|46337|46419|46355|46361|46345|46395|46393|46431|46567|46469|46425|46323|46343","7.66E-59","","GO:0045935","5.50343280287799","0"
"1931","92","GO Molecular Function","","Transcription regulator activity","5.73E-55","SNAI2|CEBPE|SIRT1|MAZ|RELB|USF2|SPI1|NFYB|IRF1|DPF2|RARA|NR0B2|TRIP4|ATF1|CREBBP|E2F3|TCF3|EPAS1|ATF2|PPARGC1A|SRF|JDP2|TP53|MYCN|JUNB|CEBPB|SMAD1|REST|TFE3|STAT2|MED14|DNMT3B|SP1|RARB|SMAD3|NR1I2|ATF4|FOXO3|MEF2C|POU1F1|ATF3|RBPJ|E2F1|NFYA|NR3C2|ETS2|CUX1|ZEB1|PROX1|NR5A2|NR1I3|PRDM1|NFKB2|JUN|NCOA3|NR5A1|ZBTB17|SP2|ELK1|KLF5|WT1|GATA3|CDX2|SRY|URI1|ETS1|GLI3|HMX1|ESRRA|NCOA1|RARG|NFATC4|NFATC1|MITF|MECP2|SATB1|HMGA1|PBX1|BRCA1|FLI1|HMGA2|HIF1A|HNF1A|SP7|CEBPG|NR1H3|MYC|NR4A3|CTNNB1|DLX5|NR1H2|TFAP2A","46276","46391|46569|46381|46545|46513|46565|46527|46501|46537|46339|46533|46553|46317|46415|46557|46357|46445|46571|46411|46443|46563|46403|46539|46491|46493|46341|46529|46379|46373|46333|46559|46423|46427|46509|46447|46483|46433|46453|46455|46461|46351|46315|46311|46385|46523|46327|46543|46441|46321|46329|46389|46551|46369|46519|46485|46531|46303|46457|46437|46481|46471|46383|46325|46313|46365|46511|46407|46487|46463|46347|46375|46377|46525|46397|46349|46429|46401|46435|46421|46337|46419|46355|46361|46345|46395|46393|46431|46567|46469|46425|46323|46343","1.16E-58","","GO:0140110","5.424184537803261","0"
"4074","116","GO Biological Process","","Regulation of nucleobase-containing compound metabolic process","6.72E-55","SNAI2|CEBPE|SIRT1|MAPK1|MAZ|RELB|USF2|SPI1|MAPK14|TBP|NFYB|IRF1|DPF2|RARA|NR0B2|CDK4|TRIP4|ATF1|CREBBP|E2F3|TCF3|EPAS1|ATF2|PPARGC1A|SRF|JDP2|TP53|PHIP|ZNF462|MYCN|HIF1AN|PLK1|JUNB|CEBPB|SMAD1|REST|TFE3|STAT2|CLK4|MED14|DNMT3B|SP1|RARB|SMAD3|NR1I2|ATF4|FOXO3|MEF2C|JARID2|POU1F1|ATF3|RBPJ|E2F1|NFYA|NR3C2|DNMT1|ETS2|CUX1|ZEB1|PROX1|NR5A2|NR1I3|PRDM1|NFKB2|CHUK|SMARCA1|JUN|NCOA3|TSC22D3|YBX1|NR5A1|ZBTB17|PIM2|SP2|ELK1|KLF5|WT1|GATA3|CDX2|SRY|PTMS|URI1|ETS1|CDK1|MAPK8|EHMT2|GLI3|HMX1|ESRRA|NCOA1|MAP3K2|RARG|NFATC4|NFATC1|MITF|MECP2|SATB1|HMGA1|PBX1|BRCA1|WWP1|FLI1|HMGA2|HIF1A|HNF1A|SP7|RITA1|CEBPG|RIOX1|NR1H3|MYC|NR4A3|CTNNB1|DLX5|NR1H2|TFAP2A","46276","46391|46569|46381|46489|46545|46513|46565|46527|46499|46413|46501|46537|46339|46533|46553|46449|46317|46415|46557|46357|46445|46571|46411|46443|46563|46403|46539|46515|46479|46491|46497|46331|46493|46341|46529|46379|46373|46333|46367|46559|46423|46427|46509|46447|46483|46433|46453|46455|46495|46461|46351|46315|46311|46385|46523|46387|46327|46543|46441|46321|46329|46389|46551|46369|46473|46561|46519|46485|46451|46477|46531|46303|46555|46457|46437|46481|46471|46383|46325|46313|46439|46365|46511|46503|46507|46335|46407|46487|46463|46347|46307|46375|46377|46525|46397|46349|46429|46401|46435|46421|46475|46337|46419|46355|46361|46345|46353|46395|46535|46393|46431|46567|46469|46425|46323|46343","6.0E-58","","GO:0019219","5.417263072694618","0"
"2041","93","GO Biological Process","","Positive regulation of cellular biosynthetic process","7.69E-55","CEBPE|SIRT1|MAPK1|MAZ|RELB|USF2|SPI1|MAPK14|TBP|NFYB|IRF1|DPF2|RARA|NR0B2|TRIP4|ATF1|CREBBP|E2F3|TCF3|EPAS1|ATF2|PPARGC1A|SRF|TP53|PHIP|ZNF462|MYCN|JUNB|CEBPB|SMAD1|REST|TFE3|STAT2|MED14|SP1|RARB|SMAD3|NR1I2|ATF4|FOXO3|MEF2C|POU1F1|ATF3|RBPJ|E2F1|NFYA|ETS2|ZEB1|PROX1|NR5A2|NR1I3|NFKB2|CHUK|SMARCA1|JUN|NCOA3|YBX1|NR5A1|ZBTB17|PIM2|ELK1|KLF5|WT1|GATA3|CDX2|SRY|PTMS|ETS1|GLI3|ESRRA|NCOA1|MAP3K2|RARG|NFATC4|NFATC1|MITF|MECP2|HMGA1|PBX1|BRCA1|FLI1|HMGA2|HIF1A|HNF1A|SP7|CEBPG|NR1H3|MYC|NR4A3|CTNNB1|DLX5|NR1H2|TFAP2A","46276","46569|46381|46489|46545|46513|46565|46527|46499|46413|46501|46537|46339|46533|46553|46317|46415|46557|46357|46445|46571|46411|46443|46563|46539|46515|46479|46491|46493|46341|46529|46379|46373|46333|46559|46427|46509|46447|46483|46433|46453|46455|46461|46351|46315|46311|46385|46327|46441|46321|46329|46389|46369|46473|46561|46519|46485|46477|46531|46303|46555|46437|46481|46471|46383|46325|46313|46439|46511|46407|46463|46347|46307|46375|46377|46525|46397|46349|46401|46435|46421|46337|46419|46355|46361|46345|46395|46393|46431|46567|46469|46425|46323|46343","7.35E-58","","GO:0031328","5.411407366019857","0"
"3980","115","GO Biological Process","","Regulation of macromolecule biosynthetic process","9.77E-55","SNAI2|CEBPE|SIRT1|MAPK1|MAZ|RELB|USF2|SPI1|MAPK14|TBP|NFYB|IRF1|DPF2|RARA|NR0B2|CDK4|TRIP4|ATF1|CREBBP|E2F3|TCF3|EPAS1|ATF2|PPARGC1A|SRF|JDP2|TP53|PHIP|ZNF462|MYCN|HIF1AN|PLK1|JUNB|CEBPB|SMAD1|REST|TFE3|STAT2|MED14|GSK3B|DNMT3B|SP1|RARB|SMAD3|NR1I2|ATF4|FOXO3|MEF2C|JARID2|POU1F1|ATF3|RBPJ|E2F1|NFYA|NR3C2|DNMT1|ETS2|CUX1|ZEB1|PROX1|NR5A2|NR1I3|PRDM1|NFKB2|CHUK|SMARCA1|JUN|NCOA3|TSC22D3|YBX1|NR5A1|ZBTB17|PIM2|SP2|ELK1|KLF5|WT1|GATA3|CDX2|SRY|PTMS|URI1|ETS1|MAPK8|EHMT2|GLI3|HMX1|ESRRA|NCOA1|MAP3K2|RARG|NFATC4|NFATC1|MITF|MECP2|SATB1|HMGA1|PBX1|BRCA1|WWP1|FLI1|HMGA2|HIF1A|HNF1A|SP7|RITA1|CEBPG|RIOX1|NR1H3|MYC|NR4A3|CTNNB1|DLX5|NR1H2|TFAP2A","46276","46391|46569|46381|46489|46545|46513|46565|46527|46499|46413|46501|46537|46339|46533|46553|46449|46317|46415|46557|46357|46445|46571|46411|46443|46563|46403|46539|46515|46479|46491|46497|46331|46493|46341|46529|46379|46373|46333|46559|46541|46423|46427|46509|46447|46483|46433|46453|46455|46495|46461|46351|46315|46311|46385|46523|46387|46327|46543|46441|46321|46329|46389|46551|46369|46473|46561|46519|46485|46451|46477|46531|46303|46555|46457|46437|46481|46471|46383|46325|46313|46439|46365|46511|46507|46335|46407|46487|46463|46347|46307|46375|46377|46525|46397|46349|46429|46401|46435|46421|46475|46337|46419|46355|46361|46345|46353|46395|46535|46393|46431|46567|46469|46425|46323|46343","9.97E-58","","GO:0010556","5.401010543628123","0"
"4143","116","GO Biological Process","","Regulation of cellular biosynthetic process","3.45E-54","SNAI2|CEBPE|SIRT1|MAPK1|MAZ|RELB|USF2|SPI1|CYP27B1|MAPK14|TBP|NFYB|IRF1|DPF2|RARA|NR0B2|CDK4|TRIP4|ATF1|CREBBP|E2F3|TCF3|EPAS1|ATF2|PPARGC1A|SRF|JDP2|TP53|PHIP|ZNF462|MYCN|HIF1AN|PLK1|JUNB|CEBPB|SMAD1|REST|TFE3|STAT2|MED14|GSK3B|DNMT3B|SP1|RARB|SMAD3|NR1I2|ATF4|FOXO3|MEF2C|JARID2|POU1F1|ATF3|RBPJ|E2F1|NFYA|NR3C2|DNMT1|ETS2|CUX1|ZEB1|PROX1|NR5A2|NR1I3|PRDM1|NFKB2|CHUK|SMARCA1|JUN|NCOA3|TSC22D3|YBX1|NR5A1|ZBTB17|PIM2|SP2|ELK1|KLF5|WT1|GATA3|CDX2|SRY|PTMS|URI1|ETS1|MAPK8|EHMT2|GLI3|HMX1|ESRRA|NCOA1|MAP3K2|RARG|NFATC4|NFATC1|MITF|MECP2|SATB1|HMGA1|PBX1|BRCA1|WWP1|FLI1|HMGA2|HIF1A|HNF1A|SP7|RITA1|CEBPG|RIOX1|NR1H3|MYC|NR4A3|CTNNB1|DLX5|NR1H2|TFAP2A","46276","46391|46569|46381|46489|46545|46513|46565|46527|46371|46499|46413|46501|46537|46339|46533|46553|46449|46317|46415|46557|46357|46445|46571|46411|46443|46563|46403|46539|46515|46479|46491|46497|46331|46493|46341|46529|46379|46373|46333|46559|46541|46423|46427|46509|46447|46483|46433|46453|46455|46495|46461|46351|46315|46311|46385|46523|46387|46327|46543|46441|46321|46329|46389|46551|46369|46473|46561|46519|46485|46451|46477|46531|46303|46555|46457|46437|46481|46471|46383|46325|46313|46439|46365|46511|46507|46335|46407|46487|46463|46347|46307|46375|46377|46525|46397|46349|46429|46401|46435|46421|46475|46337|46419|46355|46361|46345|46353|46395|46535|46393|46431|46567|46469|46425|46323|46343","3.76E-57","","GO:0031326","5.346218090492672","0"
"3533","110","GO Biological Process","","Positive regulation of macromolecule metabolic process","8.29E-54","SNAI2|CEBPE|SIRT1|MAPK1|CSNK2A1|MAZ|RELB|USF2|SPI1|MAPK14|TBP|NFYB|IRF1|DPF2|RARA|NR0B2|TRIP4|ATF1|CREBBP|E2F3|TCF3|EPAS1|ATF2|PPARGC1A|CASP6|SRF|JDP2|TP53|PHIP|ZNF462|MYCN|FBXO33|PLK1|JUNB|CEBPB|SMAD1|REST|TFE3|STAT2|MED14|GSK3B|DNMT3B|SP1|CASP9|RARB|SMAD3|NR1I2|ATF4|FOXO3|HUWE1|MEF2C|JARID2|POU1F1|ATF3|RBPJ|E2F1|NFYA|DUSP19|DNMT1|ETS2|ZEB1|PROX1|NR5A2|NR1I3|PRDM1|NFKB2|CHUK|SMARCA1|JUN|NCOA3|YBX1|NR5A1|AMER1|ZBTB17|PIM2|ELK1|KLF5|WT1|GATA3|CDX2|SRY|PTMS|ETS1|CDK1|MAPK8|GLI3|ESRRA|NCOA1|MAP3K2|RARG|NFATC4|NFATC1|MITF|MECP2|HMGA1|PBX1|BRCA1|FLI1|HMGA2|HIF1A|HNF1A|SP7|CEBPG|NR1H3|MYC|NR4A3|CTNNB1|DLX5|NR1H2|TFAP2A","46276","46391|46569|46381|46489|46549|46545|46513|46565|46527|46499|46413|46501|46537|46339|46533|46553|46317|46415|46557|46357|46445|46571|46411|46443|46417|46563|46403|46539|46515|46479|46491|46573|46331|46493|46341|46529|46379|46373|46333|46559|46541|46423|46427|46363|46509|46447|46483|46433|46453|46409|46455|46495|46461|46351|46315|46311|46385|46517|46387|46327|46441|46321|46329|46389|46551|46369|46473|46561|46519|46485|46477|46531|46309|46303|46555|46437|46481|46471|46383|46325|46313|46439|46511|46503|46507|46407|46463|46347|46307|46375|46377|46525|46397|46349|46401|46435|46421|46337|46419|46355|46361|46345|46395|46393|46431|46567|46469|46425|46323|46343","1.0E-56","","GO:0010604","5.308144546944972","0"
"1196","78","GO Molecular Function","","RNA polymerase II cis-regulatory region sequence-specific DNA binding","1.0E-53","SNAI2|CEBPE|SIRT1|MAZ|RELB|USF2|SPI1|TBP|NFYB|IRF1|RARA|ATF1|E2F3|TCF3|EPAS1|ATF2|SRF|JDP2|TP53|MYCN|JUNB|CEBPB|SMAD1|REST|TFE3|STAT2|SP1|RARB|SMAD3|NR1I2|ATF4|FOXO3|MEF2C|POU1F1|ATF3|RBPJ|E2F1|NFYA|NR3C2|ETS2|ZEB1|PROX1|NR5A2|NR1I3|PRDM1|NFKB2|JUN|NR5A1|ZBTB17|SP2|ELK1|KLF5|WT1|GATA3|CDX2|SRY|ETS1|GLI3|ESRRA|RARG|NFATC4|NFATC1|MITF|SATB1|HMGA1|PBX1|FLI1|HMGA2|HIF1A|HNF1A|SP7|CEBPG|NR1H3|MYC|NR4A3|DLX5|NR1H2|TFAP2A","46276","46391|46569|46381|46545|46513|46565|46527|46413|46501|46537|46533|46415|46357|46445|46571|46411|46563|46403|46539|46491|46493|46341|46529|46379|46373|46333|46427|46509|46447|46483|46433|46453|46455|46461|46351|46315|46311|46385|46523|46327|46441|46321|46329|46389|46551|46369|46519|46531|46303|46457|46437|46481|46471|46383|46325|46313|46511|46407|46463|46375|46377|46525|46397|46429|46401|46435|46337|46419|46355|46361|46345|46395|46393|46431|46567|46425|46323|46343","4.06E-57","","GO:0000978","5.3","0"
"5734","127","GO Biological Process","","Regulation of nitrogen compound metabolic process","2.46E-53","SNAI2|CEBPE|SIRT1|MAPK1|CSNK2A1|MAZ|RELB|USF2|SPI1|MAPK14|TBP|NFYB|IRF1|DPF2|RARA|NR0B2|CDK4|TRIP4|ATF1|CREBBP|CSNK2A2|E2F3|TCF3|EPAS1|ATF2|PPARGC1A|CASP6|SRF|JDP2|TP53|PHIP|ZNF462|MYCN|FBXO33|HIF1AN|PLK1|JUNB|CEBPB|SMAD1|REST|TFE3|STAT2|CLK4|MED14|GSK3B|DNMT3B|SP1|CASP9|RARB|SMAD3|NR1I2|ATF4|FOXO3|HUWE1|MEF2C|JARID2|POU1F1|ATF3|RBPJ|E2F1|NFYA|DUSP19|NR3C2|DNMT1|ETS2|CUX1|ZEB1|PROX1|NR5A2|NR1I3|PRDM1|NFKB2|CHUK|SMARCA1|JUN|NCOA3|TSC22D3|YBX1|NR5A1|AMER1|ZBTB17|PIM2|SP2|ELK1|KLF5|WT1|GATA3|CDX2|SRY|PTMS|URI1|ETS1|CDK1|MAPK8|EHMT2|GLI3|WEE2|HMX1|ESRRA|NCOA1|MAP3K2|RARG|NFATC4|NFATC1|MITF|MECP2|SATB1|HMGA1|PBX1|DUSP7|BRCA1|WWP1|FLI1|HMGA2|HIF1A|HNF1A|SP7|RITA1|CEBPG|RIOX1|NR1H3|MYC|NR4A3|CTNNB1|DLX5|NR1H2|TFAP2A","46276","46391|46569|46381|46489|46549|46545|46513|46565|46527|46499|46413|46501|46537|46339|46533|46553|46449|46317|46415|46557|46359|46357|46445|46571|46411|46443|46417|46563|46403|46539|46515|46479|46491|46573|46497|46331|46493|46341|46529|46379|46373|46333|46367|46559|46541|46423|46427|46363|46509|46447|46483|46433|46453|46409|46455|46495|46461|46351|46315|46311|46385|46517|46523|46387|46327|46543|46441|46321|46329|46389|46551|46369|46473|46561|46519|46485|46451|46477|46531|46309|46303|46555|46457|46437|46481|46471|46383|46325|46313|46439|46365|46511|46503|46507|46335|46407|46521|46487|46463|46347|46307|46375|46377|46525|46397|46349|46429|46401|46435|46459|46421|46475|46337|46419|46355|46361|46345|46353|46395|46535|46393|46431|46567|46469|46425|46323|46343","3.39E-56","","GO:0051171","5.2609064892896615","0"
"5899","128","GO Biological Process","","Regulation of primary metabolic process","2.46E-53","SNAI2|CEBPE|SIRT1|MAPK1|CSNK2A1|MAZ|RELB|USF2|SPI1|CYP27B1|MAPK14|TBP|NFYB|IRF1|DPF2|RARA|NR0B2|CDK4|TRIP4|ATF1|CREBBP|CSNK2A2|E2F3|TCF3|EPAS1|ATF2|PPARGC1A|CASP6|SRF|JDP2|TP53|PHIP|ZNF462|MYCN|FBXO33|HIF1AN|PLK1|JUNB|CEBPB|SMAD1|REST|TFE3|STAT2|CLK4|MED14|GSK3B|DNMT3B|SP1|CASP9|RARB|SMAD3|NR1I2|ATF4|FOXO3|HUWE1|MEF2C|JARID2|POU1F1|ATF3|RBPJ|E2F1|NFYA|DUSP19|NR3C2|DNMT1|ETS2|CUX1|ZEB1|PROX1|NR5A2|NR1I3|PRDM1|NFKB2|CHUK|SMARCA1|JUN|NCOA3|TSC22D3|YBX1|NR5A1|AMER1|ZBTB17|PIM2|SP2|ELK1|KLF5|WT1|GATA3|CDX2|SRY|PTMS|URI1|ETS1|CDK1|MAPK8|EHMT2|GLI3|WEE2|HMX1|ESRRA|NCOA1|MAP3K2|RARG|NFATC4|NFATC1|MITF|MECP2|SATB1|HMGA1|PBX1|DUSP7|BRCA1|WWP1|FLI1|HMGA2|HIF1A|HNF1A|SP7|RITA1|CEBPG|RIOX1|NR1H3|MYC|NR4A3|CTNNB1|DLX5|NR1H2|TFAP2A","46276","46391|46569|46381|46489|46549|46545|46513|46565|46527|46371|46499|46413|46501|46537|46339|46533|46553|46449|46317|46415|46557|46359|46357|46445|46571|46411|46443|46417|46563|46403|46539|46515|46479|46491|46573|46497|46331|46493|46341|46529|46379|46373|46333|46367|46559|46541|46423|46427|46363|46509|46447|46483|46433|46453|46409|46455|46495|46461|46351|46315|46311|46385|46517|46523|46387|46327|46543|46441|46321|46329|46389|46551|46369|46473|46561|46519|46485|46451|46477|46531|46309|46303|46555|46457|46437|46481|46471|46383|46325|46313|46439|46365|46511|46503|46507|46335|46407|46521|46487|46463|46347|46307|46375|46377|46525|46397|46349|46429|46401|46435|46459|46421|46475|46337|46419|46355|46361|46345|46353|46395|46535|46393|46431|46567|46469|46425|46323|46343","3.29E-56","","GO:0080090","5.2609064892896615","0"
"1666","86","GO Molecular Function","","Sequence-specific DNA binding","2.62E-53","SNAI2|CEBPE|SIRT1|MAZ|RELB|USF2|SPI1|TBP|NFYB|IRF1|RARA|ATF1|E2F3|TCF3|EPAS1|ATF2|PPARGC1A|SRF|JDP2|TP53|MYCN|JUNB|CEBPB|SMAD1|REST|TFE3|STAT2|SP1|RARB|SMAD3|NR1I2|ATF4|FOXO3|MEF2C|POU1F1|ATF3|RBPJ|E2F1|NFYA|NR3C2|DNMT1|ETS2|CUX1|ZEB1|PROX1|NR5A2|NR1I3|PRDM1|NFKB2|JUN|YBX1|NR5A1|ZBTB17|SP2|ELK1|KLF5|WT1|GATA3|CDX2|SRY|ETS1|EHMT2|GLI3|HMX1|ESRRA|RARG|NFATC4|NFATC1|MITF|MECP2|SATB1|HMGA1|PBX1|BRCA1|FLI1|HMGA2|HIF1A|HNF1A|SP7|CEBPG|NR1H3|MYC|NR4A3|DLX5|NR1H2|TFAP2A","46276","46391|46569|46381|46545|46513|46565|46527|46413|46501|46537|46533|46415|46357|46445|46571|46411|46443|46563|46403|46539|46491|46493|46341|46529|46379|46373|46333|46427|46509|46447|46483|46433|46453|46455|46461|46351|46315|46311|46385|46523|46387|46327|46543|46441|46321|46329|46389|46551|46369|46519|46477|46531|46303|46457|46437|46481|46471|46383|46325|46313|46511|46335|46407|46487|46463|46375|46377|46525|46397|46349|46429|46401|46435|46421|46337|46419|46355|46361|46345|46395|46393|46431|46567|46425|46323|46343","2.12E-56","","GO:0043565","5.258169870868025","0"
"1409","81","GO Molecular Function","","RNA polymerase II transcription regulatory region sequence-specific DNA binding","9.74E-53","SNAI2|CEBPE|SIRT1|MAZ|RELB|USF2|SPI1|TBP|NFYB|IRF1|RARA|ATF1|E2F3|TCF3|EPAS1|ATF2|SRF|JDP2|TP53|MYCN|JUNB|CEBPB|SMAD1|REST|TFE3|STAT2|SP1|RARB|SMAD3|NR1I2|ATF4|FOXO3|MEF2C|POU1F1|ATF3|RBPJ|E2F1|NFYA|NR3C2|ETS2|CUX1|ZEB1|PROX1|NR5A2|NR1I3|PRDM1|NFKB2|JUN|NR5A1|ZBTB17|SP2|ELK1|KLF5|WT1|GATA3|CDX2|SRY|ETS1|EHMT2|GLI3|HMX1|ESRRA|RARG|NFATC4|NFATC1|MITF|SATB1|HMGA1|PBX1|FLI1|HMGA2|HIF1A|HNF1A|SP7|CEBPG|NR1H3|MYC|NR4A3|DLX5|NR1H2|TFAP2A","46276","46391|46569|46381|46545|46513|46565|46527|46413|46501|46537|46533|46415|46357|46445|46571|46411|46563|46403|46539|46491|46493|46341|46529|46379|46373|46333|46427|46509|46447|46483|46433|46453|46455|46461|46351|46315|46311|46385|46523|46327|46543|46441|46321|46329|46389|46551|46369|46519|46531|46303|46457|46437|46481|46471|46383|46325|46313|46511|46335|46407|46487|46463|46375|46377|46525|46397|46429|46401|46435|46337|46419|46355|46361|46345|46395|46393|46431|46567|46425|46323|46343","9.88E-56","","GO:0000977","5.201144104312139","0"
"1506","82","GO Molecular Function","","Transcription cis-regulatory region binding","6.74E-52","SNAI2|CEBPE|SIRT1|MAZ|RELB|USF2|SPI1|TBP|NFYB|IRF1|RARA|ATF1|E2F3|TCF3|EPAS1|ATF2|SRF|JDP2|TP53|MYCN|JUNB|CEBPB|SMAD1|REST|TFE3|STAT2|SP1|RARB|SMAD3|NR1I2|ATF4|FOXO3|MEF2C|POU1F1|ATF3|RBPJ|E2F1|NFYA|NR3C2|ETS2|CUX1|ZEB1|PROX1|NR5A2|NR1I3|PRDM1|NFKB2|JUN|NR5A1|ZBTB17|SP2|ELK1|KLF5|WT1|GATA3|CDX2|SRY|ETS1|EHMT2|GLI3|HMX1|ESRRA|RARG|NFATC4|NFATC1|MITF|SATB1|HMGA1|PBX1|BRCA1|FLI1|HMGA2|HIF1A|HNF1A|SP7|CEBPG|NR1H3|MYC|NR4A3|DLX5|NR1H2|TFAP2A","46276","46391|46569|46381|46545|46513|46565|46527|46413|46501|46537|46533|46415|46357|46445|46571|46411|46563|46403|46539|46491|46493|46341|46529|46379|46373|46333|46427|46509|46447|46483|46433|46453|46455|46461|46351|46315|46311|46385|46523|46327|46543|46441|46321|46329|46389|46551|46369|46519|46531|46303|46457|46437|46481|46471|46383|46325|46313|46511|46335|46407|46487|46463|46375|46377|46525|46397|46429|46401|46435|46421|46337|46419|46355|46361|46345|46395|46393|46431|46567|46425|46323|46343","8.19E-55","","GO:0000976","5.117134010346468","0"
"1564","83","GO Molecular Function","","Sequence-specific double-stranded DNA binding","6.74E-52","SNAI2|CEBPE|SIRT1|MAZ|RELB|USF2|SPI1|TBP|NFYB|IRF1|RARA|ATF1|E2F3|TCF3|EPAS1|ATF2|SRF|JDP2|TP53|MYCN|JUNB|CEBPB|SMAD1|REST|TFE3|STAT2|SP1|RARB|SMAD3|NR1I2|ATF4|FOXO3|MEF2C|POU1F1|ATF3|RBPJ|E2F1|NFYA|NR3C2|ETS2|CUX1|ZEB1|PROX1|NR5A2|NR1I3|PRDM1|NFKB2|JUN|YBX1|NR5A1|ZBTB17|SP2|ELK1|KLF5|WT1|GATA3|CDX2|SRY|ETS1|EHMT2|GLI3|HMX1|ESRRA|RARG|NFATC4|NFATC1|MITF|SATB1|HMGA1|PBX1|BRCA1|FLI1|HMGA2|HIF1A|HNF1A|SP7|CEBPG|NR1H3|MYC|NR4A3|DLX5|NR1H2|TFAP2A","46276","46391|46569|46381|46545|46513|46565|46527|46413|46501|46537|46533|46415|46357|46445|46571|46411|46563|46403|46539|46491|46493|46341|46529|46379|46373|46333|46427|46509|46447|46483|46433|46453|46455|46461|46351|46315|46311|46385|46523|46327|46543|46441|46321|46329|46389|46551|46369|46519|46477|46531|46303|46457|46437|46481|46471|46383|46325|46313|46511|46335|46407|46487|46463|46375|46377|46525|46397|46429|46401|46435|46421|46337|46419|46355|46361|46345|46395|46393|46431|46567|46425|46323|46343","8.31E-55","","GO:1990837","5.117134010346468","0"
"4169","114","GO Cellular Component","","Nucleoplasm","1.94E-51","SNAI2|CEBPE|SIRT1|MAPK1|CSNK2A1|RELB|USF2|SPI1|MAPK14|TBP|NFYB|IRF1|DPF2|RARA|NR0B2|CDK4|TRIP4|ATF1|CREBBP|CSNK2A2|E2F3|TCF3|EPAS1|ATF2|PPARGC1A|CASP6|SRF|TP53|SSRP1|MYCN|HIF1AN|PLK1|JUNB|CEBPB|SMAD1|REST|TFE3|STAT2|MED14|GSK3B|DNMT3B|SP1|RARB|SMAD3|NR1I2|ATF4|PRPF4B|FOXO3|HUWE1|MEF2C|JARID2|POU1F1|ATF3|RBPJ|E2F1|NFYA|NR3C2|DNMT1|ETS2|CUX1|ZEB1|PROX1|NR5A2|NR1I3|PRDM1|NFKB2|CHUK|SMARCA1|JUN|NCOA3|YBX1|STK40|NR5A1|AMER1|ZBTB17|SP2|ELK1|KLF5|WT1|GATA3|CDX2|SRY|URI1|ETS1|CDK1|MAPK8|EHMT2|GLI3|WEE2|ESRRA|NCOA1|MAP3K2|RARG|NFATC4|NFATC1|MITF|MECP2|SATB1|HMGA1|PBX1|DUSP7|BRCA1|FLI1|HMGA2|HIF1A|RITA1|CEBPG|RIOX1|NR1H3|MYC|NR4A3|CTNNB1|NR1H2|TFAP2A","46276","46391|46569|46381|46489|46549|46513|46565|46527|46499|46413|46501|46537|46339|46533|46553|46449|46317|46415|46557|46359|46357|46445|46571|46411|46443|46417|46563|46539|46547|46491|46497|46331|46493|46341|46529|46379|46373|46333|46559|46541|46423|46427|46509|46447|46483|46433|46467|46453|46409|46455|46495|46461|46351|46315|46311|46385|46523|46387|46327|46543|46441|46321|46329|46389|46551|46369|46473|46561|46519|46485|46477|46305|46531|46309|46303|46457|46437|46481|46471|46383|46325|46313|46365|46511|46503|46507|46335|46407|46521|46463|46347|46307|46375|46377|46525|46397|46349|46429|46401|46435|46459|46421|46337|46419|46355|46353|46395|46535|46393|46431|46567|46469|46323|46343","2.84E-54","","GO:0005654","5.071219827006978","0"
